	intensity_height	retention_time	spectrum	adduct	precursor_mz	peak_id
660	242334.4375	6.740845		[M+H]+	156.0848	660
661	386614.5625	6.764193	53.03873:3864 63.08734:1396 74.02352:12275 91.05412:3995 92.5087:1376 95.04877:5565 96.05216:1900 103.05434:7433 105.0451:1606 115.05426:8047 116.06212:1382 117.05736:3394 117.06965:6003 127.05393:3092 128.04909:4082 130.06519:4761 132.08067:2698 142.99513:1588 143.07277:21828 143.99951:3669 144.08061:221301 145.06451:3264 146.06036:1990 154.20544:1605 155.05994:2191 160.0226:1809 161.02594:4896 171.0916:4417 173.10701:2735 188.06992:2041 217.09657:29682	[M+H-H2O]+	217.0969	661
662	146843.625	6.780009		[M+H]+	227.1388	662
663	1174283.75	6.791572	53.03876:4796 55.018:7964 55.05442:32324 56.04956:3616 67.05428:30642 69.06995:11037 70.0652:7751 72.04436:373536 79.05413:15832 81.06981:27358 83.08551:7956 84.0444:21879 84.08049:5217 86.05983:12233 91.0542:7404 93.0698:8688 95.06002:11834 95.08547:21821 97.06443:3768 105.07001:3984 107.06034:13837 109.1005:3241 119.08504:4800 125.07083:33875 149.13309:3164 166.09781:10024 178.1595:3243 178.67345:3351 181.71506:2896 196.10797:277518 196.16934:525706	[M+H]+	196.108	663
664	360562.875	6.804891	53.0388:2611 55.01799:15049 55.05441:7881 58.06519:7262 61.93484:1541 64.20759:1540 65.03864:3042 65.38426:1568 67.05426:11202 70.06499:1935 71.18202:1779 71.64527:1580 76.07572:2296 79.0541:15411 81.06978:13046 83.04893:2449 83.08527:1484 84.04459:9048 84.05206:1400 91.05404:23297 93.06958:10160 93.0965:1596 95.04886:4434 95.08524:5076 99.06744:7725 100.07534:1813 105.06986:22004 107.08533:6967 109.10073:3429 112.07557:56461 114.09154:12173 115.05406:3643 116.868:1579 117.06951:6530 119.08516:10427 121.10119:2149 128.0618:5910 129.06953:7157 130.07716:2581 131.08527:7132 133.10086:4915 140.10689:2032 141.06956:4855 142.07735:4083 143.08551:5893 145.10114:6543 147.11626:4081 155.08559:3656 156.09261:2466 157.10095:5414 159.11653:5160 161.13271:3596 167.08557:2923 169.10139:4504 171.11603:2909 179.0826:1885 181.1008:3233 183.11662:4440 185.1321:6636 187.14793:5356 195.11734:2024 197.1315:2248 199.14838:3467 201.16319:3008 209.13214:3801 211.1479:5907 213.16254:2538 225.16312:3713 227.17964:2264 237.1635:2286 251.17891:1835 263.18005:2404 293.22668:7235 295.24182:5945 311.23752:5886 319.24124:9396 337.25198:5654 394.30978:26828 412.31955:42120 430.33072:36252 430.39639:2047 448.34299:26495 449.31662:1624 561.36914:18401 579.3822:33523 597.39209:55052 615.40295:97492	[M+H]+	615.4032	664
665	127193.5	6.804891		[M+H]+	616.4063	665
666	124332.5625	6.804891		[M+H]+	711.0692	666
667	154838.375	6.818058		[M+H]+	713.0664	667
668	118446.4375	6.818058		[M+H]+	715.0635	668
669	254401.6875	6.841901	52.8149:1123 56.04962:23834 59.06038:1972 60.208:1343 61.01075:25438 68.04982:1846 70.32647:1401 87.02615:4379 97.07613:2073 98.06007:6648 100.02171:1307 100.9368:1288 102.05505:1587 104.05276:30191 104.90711:1265 118.42982:1693 125.87004:1339 133.03151:13361 143.08095:1792 145.07951:3103 146.06339:9712 150.05777:3418 173.07437:1766 191.08426:35293	[M+H]+	191.0846	669
670	1952806.0	6.857796	55.42002:1823 66.03375:6311 69.89879:1808 75.78779:1699 83.06033:71606 84.04424:3753 102.39929:2175 107.06033:16178 119.32851:1904 124.08686:379087	[M+H]+	124.0868	670
671	777711.5	6.870797	53.03893:1638 69.04476:4762 80.04951:3962 83.06025:3667 84.0444:70019 84.06367:3545 84.45113:1184 97.07632:1379 107.0604:5639 109.07587:3202 110.08377:2441 125.07095:103021 125.09081:25855 125.1067:19012	[M+H]+	125.0708	671
672	225339.6875	6.870797		[M+H]+	150.0661	672
673	3331252.25	6.883631	51.02311:2921 53.03882:10042 55.05433:10564 58.06526:230535 59.07309:114861 59.83189:3749 65.03857:13264 66.79945:2796 72.08072:34467 73.84297:3107 77.67004:3225 91.05416:168126 95.04903:14002 100.11153:4559 106.54293:3287 117.05728:24609 118.0551:8027 118.06509:315715 118.08607:437623	[M+H]+	118.0861	673
674	194680.0	6.883631		[M+H]+	119.0894	674
675	156071.5625	6.883631		[M+H]+	122.0711	675
676	204131.0625	6.895351		[M+H]+	333.1474	676
677	1054052.75	6.895351	64.77211:2836 91.05429:9001 115.05445:6247 117.05746:5295 118.06509:16172 132.08086:3253 143.07237:4816 144.08105:7529 146.06003:32503 171.11757:2554 184.96701:2917 188.07048:58363 205.09663:37060 233.87407:3042	[M+H]+	409.1866	677
678	268488.6875	6.895351		[M+H]+	410.1902	678
679	124028.375	6.905389		[M+H]+	115.0544	679
680	259441.375	6.905389		[M+H]+	117.0574	680
681	906539.25	6.905389		[M+H]+	132.0806	681
682	342340.0625	6.905389		[M+H]+	143.0726	682
683	887513.8125	6.905389		[M+H]+	144.0806	683
684	1638135.25	6.905389	64.65396:2373 64.92737:2691 65.0386:11967 69.63647:2118 72.08083:2429 85.52003:2740 86.1575:2422 89.03896:2305 90.04634:4292 91.05421:175229 104.91186:2342 117.05727:44960 118.06506:329913 146.05995:67259	[M+H]+	146.0598	684
685	138596.875	6.905389		[M+H]+	147.0631	685
686	1456672.25	6.905389	53.03883:6026 54.04227:5587 57.03394:2612 83.98573:2395 89.03817:5168 90.0463:3683 91.05411:11894 93.05747:4509 94.20132:2709 95.04913:10200 96.05245:11035 96.16899:2512 103.0541:8368 105.0696:13747 106.048:4752 115.04492:4328 115.05417:97311 116.04974:11497 117.05717:157184 118.06525:10123 130.06508:150250 131.07285:5030 132.08067:356751 133.08426:3023 140.04904:12621 142.0024:5506 142.06511:58443 143.0731:7046 157.0766:2749 158.08362:9126 159.09149:435470	[M+H]+	159.0915	686
687	177958.0	6.905389		[M+H]+	160.0948	687
688	350690.25	6.905389		[M+H]+	170.0597	688
689	55565820.0	6.905389	65.03881:3462 65.25762:1927 77.79013:2027 89.03866:2431 90.04645:3253 91.05421:111226 92.79997:1708 103.05434:3891 115.045:2661 115.0542:78093 116.06207:11864 117.05733:41897 117.06966:15634 118.06506:233751 127.05447:2210 128.04892:2872 132.08052:2908 141.05681:2389 142.06512:33784 143.07294:62017 144.04448:3513 144.08073:84994 145.0643:2393 146.06:369172 155.06036:3389 160.07588:5325 170.0598:31725 188.07047:160555	[M+H-NH3]+	188.0702	689
690	6609780.5	6.905389	52.30672:1535 53.00245:1704 53.03887:2497 54.34509:2109 65.03878:6719 66.04213:6346 76.82916:1614 87.13905:2122 89.03873:4688 90.04201:6175 90.04713:2862 91.05428:123985 92.05755:202756 95.04948:3334 95.06026:6311 96.05248:2346 103.05466:1645 104.05746:4194 105.05305:2031 115.05428:46786 116.05747:176241 117.05699:25942 117.06607:17730 118.06464:141688 118.07385:15658 119.06858:442688 128.058:3935 129.05292:4299 129.06514:2207 131.06877:1841 133.08478:4394 135.06372:2654 141.05315:3127 142.06473:9936 143.06841:86245 144.07629:146664 145.04874:8048 145.08421:196972 146.04599:3717 146.04993:2238 146.05981:164858 147.06346:737255 156.06367:6428 161.07893:12459 171.06337:73416 189.07393:375290	[M+H-NH3]+	189.0736	690
691	121595472.0	6.905389	53.03873:3600 55.39839:1615 65.03867:7236 66.04668:3030 66.45383:1900 74.02363:19455 79.05379:1741 89.0383:8316 90.04619:5275 91.05418:215566 93.05736:2064 95.04904:6015 103.05407:13125 104.04919:2814 105.04453:2554 105.06983:8686 106.06479:1464 115.05418:179738 116.04948:9609 116.06197:19931 117.05724:132943 117.06967:26737 118.06503:435045 127.05398:4601 128.04953:7227 129.05743:2701 130.06503:74726 131.07298:5723 132.04416:1955 132.08073:95907 134.06042:3398 140.04942:5462 141.0578:2751 142.06499:70044 143.07285:122075 144.04399:5658 144.08066:170871 145.06465:7531 146.05992:664925 149.02322:7177 155.06029:5758 159.09154:79589 160.0755:12638 170.05998:59392 179.3886:1730 188.07043:783669 205.09712:14087	[M+H]+	205.0967	691
692	240348.375	6.905389		[M+H]+	205.1506	692
693	15645187.0	6.905389		[M+H]+	206.1001	693
694	639565.0	6.905389		[M+H]+	207.1033	694
695	2885036.0	6.905389	53.00238:2681 63.75957:1291 86.05994:847878 110.18569:1548 126.71039:1476 144.8009:1412 207.07449:1409 210.12372:18701	[M+H]+	210.1282	695
696	352668.25	6.905389		[M+H]+	211.1317	696
697	2005623.25	6.905389	51.7098:4171 52.41113:6231 56.90013:4229 122.68516:4525 243.05293:12784	[M+H]+	243.0527	697
698	244441.0625	6.905389		[M+H]+	244.056	698
699	132949.4375	6.905389		[M+H]+	245.0506	699
700	525596.375	6.913635		[M+H]+	130.0649	700
701	261980.6875	6.913635		[M+H-NH3]+	190.0769	701
702	608938.125	6.913635		[M+H]+	192.0955	702
703	216184.875	6.913635		[M+H]+	193.1022	703
704	116589.1875	6.913635		[M+H]+	204.2705	704
705	118722.5625	6.913635		[M+H]+	205.9225	705
706	266790.8125	6.913635		[M+H]+	209.1219	706
707	189016.6875	6.913635		[M+H]+	354.941	707
708	190668.9375	6.913635		[M+H]+	523.0544	708
709	140435.3125	6.923208		[M+H]+	77.03881	709
710	348053.3125	6.923208		[M+H]+	91.05411	710
711	2836100.5	6.923208	54.86902:2790 61.27798:2753 112.89544:10248 132.80142:2741 137.03159:3227 159.92259:2730 164.29095:3337 217.8345:3081 223.9008:2995 245.2749:2893 281.00854:575952	[M+H]+	281.0087	711
712	318256.3125	6.923208		[M+H]+	282.0121	712
713	372636.9375	6.923208		[M+H]+	283.0066	713
714	221426.6875	6.935202		[M+H]+	93.06979	714
715	2694338.0	6.935202	50.01541:3747 51.02313:18647 53.03881:59021 55.01808:3285 63.49533:1976 64.11314:1538 69.48519:1552 71.17149:1453 77.03857:19444 81.03348:5123 95.04909:113254 95.49875:1610 102.04625:10859 103.05418:310312	[M+H-2H2O]+	103.0541	715
716	278593.25	6.935202		[M+H-2H2O]+	104.0574	716
717	465099.4375	6.935202		[M+H]+	107.049	717
718	37047188.0	6.935202	51.023:3722 51.93824:3755 53.0388:27907 53.35693:3145 59.4437:3508 65.03858:5274 77.0386:5022 79.05426:5325 91.05423:47471 93.06963:39622 95.04917:43656 102.04652:5583 103.05416:214018 104.37371:4031 105.04463:12554 118.0651:5708 119.07261:4962 120.08071:359675	[M+H-NH3]+	120.0806	718
719	3313057.5	6.935202		[M+H-NH3]+	121.084	719
720	826304.5	6.935202		[M+H]+	131.0491	720
721	672443.3125	6.935202		[M+H]+	149.0596	721
722	120776896.0	6.935202	53.03874:645370 63.97926:101978 68.69671:112707 79.05412:726898 91.05403:927612 93.06973:676033 93.57478:96744 95.0489:962598 103.05415:6275241 105.04465:198362 107.04919:526366 116.17964:112775 118.06448:119118 120.08069:27170634 131.04893:759844 137.31618:100470 146.38579:96317 149.05934:182857 157.42038:106467 166.08562:935844	[M+H]+	166.086	722
723	12166861.0	6.935202		[M+H]+	167.0893	723
724	611586.5625	6.935202		[M+H]+	168.0935	724
725	132386.375	6.935202		[M+H]+	315.9302	725
726	248484.9375	6.935202		[M+H]+	364.9699	726
727	274118.4375	6.935202		[M+H]+	445.0326	727
728	147879.6875	6.935202		[M+H]+	484.0432	728
729	113276.875	6.935202		[M+H]+	528.9933	729
730	1860587.75	6.944485	51.6823:2216 102.3928:1982 112.89571:31418 113.10739:10033	[M+H]+	112.8956	730
731	569278.3125	6.944485		[M+H]+	114.8925	731
732	705027.875	6.944485		[M+H]+	128.1308	732
733	238084.25	6.944485		[M+H]+	173.1298	733
734	3592857.5	6.944485	56.05742:11147 57.06386:34050 58.07008:14123 61.30524:3920 75.79047:4393 80.06041:7326 81.06706:6346 82.0728:15679 83.07933:14744 84.08531:7176 96.08533:25606 97.09199:34372 98.06773:18914 99.07415:40090 99.10737:17301 100.0801:13859 100.11365:30958 101.11982:5600 107.07876:15010 108.06339:7020 108.0855:222831 109.06952:19430 109.09185:226077 110.07596:8227 110.09805:50794 112.08031:6610 113.08675:24943 126.1177:12581 127.12455:219077 128.13084:1472577 137.08643:22857 138.09286:15181 156.10321:4561 157.10966:14701 174.13658:75021	[M+H]+	174.1362	734
735	304169.8125	6.944485		[M+H]+	175.1396	735
736	10651301.0	6.944485	59.26539:3812 64.45512:4054 70.37209:3696 77.87992:4704 141.25349:4458 151.29105:4329 194.35733:4288 233.44189:5249 241.9976:1134329	[M+H]+	241.9976	736
737	1020130.9375	6.944485		[M+H]+	243.001	737
738	1566662.5	6.944485		[M+H]+	243.9958	738
739	137477.5	6.944485		[M+H]+	244.9994	739
740	372168.8125	6.944485		[M+H]+	250.0479	740
741	1010228.1875	6.944485	61.56783:2227 105.05759:1947 127.80796:2061 241.99773:173119	[M+H]+	325.9589	741
742	217219.75	6.944485		[M+H]+	327.9569	742
743	609954.875	6.944485		[M+H]+	409.9202	743
744	169777.625	6.944485		[M+H]+	411.9179	744
745	156877.75	6.944485		[M+H]+	493.8812	745
746	281880.6875	6.953916		[M+H]+	280.8181	746
747	746763.1875	6.96424	54.09235:1278 55.05452:2856 58.06527:19327 70.06497:2535 72.08075:11020 72.47943:1181 84.08076:95155 112.03693:1309 112.11201:127214 122.70126:1596 129.13853:126529 175.0943:1872 180.09547:1340 203.12566:6767 203.14494:2665 203.22292:32386	[M+H]+	203.2229	747
748	267763.0625	6.986558		[M+H]+	79.98963	748
749	44181336.0	6.996962	54.62612:57417 69.84758:47010 94.96745:47503 100.28953:46663	[M+H]+	122.9243	749
750	475004.1875	6.996962		[M+H]+	123.9277	750
751	6995196.0	6.996962	57.07008:1684 57.6524:1219 59.84577:1343 60.25667:1428 66.0339:1340 66.22:1249 69.04475:3614 80.04955:5999 83.06031:11134 84.04433:46901 84.06368:4091 95.06023:1486 97.07581:1436 107.06021:9377 109.07568:2800 124.08684:32679 125.07085:69725 125.09064:24520 125.10676:18926	[M+H]+	124.9224	751
752	282207.25	6.996962		[M+H]+	126.9206	752
753	10431311.0	6.996962	55.73274:8654 66.03386:14181 92.35886:9170 109.98148:8756 122.92445:523348 124.08681:10697 148.08684:18912 152.12521:9344 165.11353:22376 167.15669:10351	[M+H]+	206.8856	753
754	224913.875	6.996962		[M+H]+	207.8891	754
755	2353430.5	6.996962	101.04996:2026 122.92437:75609 124.92243:139440	[M+H]+	208.8838	755
756	166153.75	6.996962		[M+H]+	210.882	756
757	1012664.5	6.996962	57.27061:1150 59.0491:2531 63.64617:1389 68.06487:1173 73.57587:1181 81.88677:1142 82.99027:1218 96.41908:1205 104.90155:1344 177.86914:1310 186.74983:1371 209.12054:1422 219.54985:1291	[M+H]+	252.0453	757
758	104048.1875	6.996962		[M+H]+	253.0487	758
759	101232.3125	6.996962		[M+H]+	257.0419	759
760	10104745.0	6.996962	59.86818:8512 68.74635:10751 122.92444:919804 154.68373:9932 206.88591:124426	[M+H]+	290.8469	760
761	332619.0	6.996962		[M+H]+	291.8503	761
762	2910523.25	6.996962	62.39989:1592 101.05973:2718 104.4208:1603 122.92439:200536 124.92242:184321 159.37408:1509 206.88564:14548 208.8838:32797	[M+H]+	292.8449	762
763	296385.1875	6.996962		[M+H]+	294.8428	763
764	1072173.25	6.996962	51.70892:1300 72.36951:1298 72.37428:1440 75.34464:1348 75.43207:1479 77.06615:1258 95.58968:1306 120.52419:1385 122.77625:1537 122.92441:86894 154.68062:1671 206.8858:77923 250.00406:1639 282.89249:1659	[M+H]+	374.8083	764
765	370367.0625	6.996962		[M+H]+	376.8063	765
766	930519.1875	6.996962	52.12882:1341 62.6405:1543 89.96606:1386 122.92444:171094 167.69159:1342 173.37074:1768 195.04836:1611 206.88577:182335 290.84653:21283 309.90692:1571	[M+H]+	458.7697	766
767	398646.5	6.996962		[M+H]+	460.7676	767
768	502564.625	6.996962	51.13222:1485 73.83416:1518 75.50595:1379 77.01054:1371 78.81461:1528 93.65333:1484 122.92439:154770 181.73912:1556 193.27679:1521 200.49559:1687 206.88573:163124 290.84674:92472 290.87515:1001	[M+H]+	542.731	768
769	260847.5625	6.996962		[M+H]+	544.7291	769
770	203476.625	6.996962		[M+H]+	626.6924	770
771	125043.75	6.996962		[M+H]+	628.691	771
772	377904.375	7.009266		[M+H]+	233.1394	772
773	674314.3125	7.033469	74.0965:6675 76.54237:1198 83.98509:1421 114.35071:1300 129.94443:1256 130.06284:5194 148.68907:1268 156.04198:47606	[M+H]+	156.042	773
774	284665.0	7.033469		[M+H]+	175.0976	774
775	521590.4375	7.044176	50.50859:1479 62.98997:14303 67.054:1336 77.0055:18021 90.01385:1442 94.0527:2483 105.0368:203279 106.34521:1597 106.97984:1253 107.06025:6360 108.08052:1524 121.07596:3591 122.98849:1650 135.0916:8036 165.10204:59372 179.38956:1728 229.09935:8735	[M+H]+	229.1004	775
776	23478120.0	7.066074	53.00232:21105 58.52049:12770 69.06969:15114 73.1711:13107 82.11774:12570 86.09633:123516	[M+H]+	86.09629	776
777	1482543.75	7.066074		[M+H]+	87.09966	777
778	97395200.0	7.066074	61.13346:67626 63.49853:74630 86.09635:5871538	[M+H]+	132.1016	778
779	7070276.5	7.066074	60.51177:6711 60.69175:5770 60.82455:5385 69.08029:6960 75.24862:5879 86.09636:83635 87.0937:19525 87.09962:351500 127.30174:6412 130.84128:5973	[M+H]+	133.105	779
780	552598.375	7.066074		[M+H]+	134.1059	780
781	1534445.5	7.066074	53.91197:1202 91.05429:4225 94.4604:1262 103.05392:1726 115.05435:3475 117.06966:4845 118.44099:1413 122.92455:5002 123.92726:1761 124.08686:1815 124.9228:4663 135.08005:2444 145.06465:16064 155.06052:3042 160.07629:1565 162.09114:20422 166.11626:1553 192.24254:1180 208.01344:29241 208.09601:18625 208.17058:3077	[M+H]+	208.0135	781
782	213677.75	7.066074		[M+H]+	210.0115	782
783	190688.5625	7.066074		[M+H]+	291.9746	783
784	468605.5	7.076203	53.3611:1209 54.45903:1313 62.06022:1352 64.92724:6857 70.06512:47683 70.75086:1381 88.07561:45169 88.08188:2129 89.25639:1234 106.06475:5802 106.08615:32730	[M+H]+	106.0861	784
785	107676.1875	7.076203		[M+H]+	225.123	785
786	462899.3125	7.102403	55.05431:3714 67.04156:4198 67.05413:5793 68.05746:2015 68.45612:1331 73.22612:1326 77.54296:1343 79.05388:2139 79.77273:1476 81.06961:2972 82.99483:9470 83.08615:1408 83.98432:1503 84.04446:2876 86.00577:2044 95.08537:2278 96.0887:1503 98.00571:3485 110.00582:16158 111.0135:4844 111.03146:1619 112.89549:4727 118.05241:3082 119.06043:10628 124.02111:1534 137.01671:69330 138.02289:1718 150.4478:1567 151.03235:132862 153.04828:4751 156.47008:1329 178.54092:1429 196.16959:34749 197.0378:294561 197.17284:59267	[M+H]+	197.0378	786
787	273366.5	7.127301		[M+H]+	226.1185	787
788	717778.5625	7.151683	56.04951:4825 57.93492:1571 66.03388:1701 67.04176:3776 68.04951:6740 77.74511:1197 79.91397:1343 80.04931:2342 81.0449:7004 82.05236:5547 83.06013:3980 93.04503:2038 94.05244:4476 95.06036:6318 97.03969:2264 107.06023:11642 108.06793:3588 109.03931:7977 109.07598:2445 110.04747:22900 111.05524:14561 116.97183:3133 121.0393:3640 121.07578:2772 123.05524:16141 126.0787:4149 132.96617:1644 136.06311:25671 137.07092:20148 139.05022:3344 139.08643:1837 141.0544:2360 141.06583:26461 149.07059:2819 154.07372:22953 155.0816:32539 166.29616:1913 167.08127:4615 185.09195:245510	[M+H]+	185.092	788
789	310342.8125	7.161211		[M+H]+	240.1341	789
790	17133392.0	7.172514	53.03886:13338 54.03408:11405 56.0498:16471 67.04185:13673 68.04955:101529 69.63755:6452 74.09639:27571 78.03374:25453 80.04948:63882 81.05698:8210 82.06497:56080 83.06004:7376 93.05733:14194 94.05249:14260 94.06516:31786 95.06034:36909 96.04434:23615 96.06838:18089 97.03951:26344 105.04478:28525 106.06509:13632 107.06023:123868 108.06833:34492 109.03967:14902 109.07601:177766 110.05994:13975 110.08372:21163 110.88593:6912 111.0919:16220 118.42894:7159 120.0681:24010 121.07607:24032 122.04738:69537 122.0838:30827 123.0552:301334 123.06541:16523 123.0915:103311 124.063:15230 125.0711:42071 126.07829:8692 135.05524:658746 135.09138:37517 136.06308:40292 137.07088:610926 138.07877:49203 139.08644:47796 140.09447:83757 141.10217:36831 149.07109:9297 150.07899:29443 151.04953:8814 151.08647:57037 153.06581:230730 154.07343:99917 155.08139:13327 163.08676:20077 168.07274:15822 168.08929:446936 169.09703:911818 170.10545:11590 181.09702:63999 184.08316:16924 199.10757:2702682	[M+H]+	199.1075	790
791	1644390.125	7.172514	54.03414:2284 68.04974:6979 69.05286:5455 75.09985:3197 79.03754:2753 80.0495:4072 81.05277:4596 82.06515:6771 83.06847:2814 94.0656:3715 95.06123:2604 95.06813:3052 106.04836:2564 107.06039:7102 108.06315:11733 109.07605:8892 110.07903:17980 120.06842:4815 122.04788:4019 123.05537:16905 123.09126:4777 124.05876:26876 124.09558:14768 126.07452:4473 135.05508:30132 136.05884:58471 136.09436:6189 137.07112:20870 138.07472:62567 139.08322:5335 140.09193:5427 141.0986:10844 142.10631:4208 149.07076:4586 151.08154:3123 152.08989:6888 153.06537:11475 153.10223:7299 154.06918:29217 155.07661:10361 164.08974:2879 167.08119:6827 168.08926:8994 169.09354:79848 170.10075:142476 178.45515:2493 179.39789:3348 182.10176:13304 185.09055:5329 200.11108:544139	[M+H]+	200.1107	791
792	163848.5625	7.172514		[M+H]+	201.1116	792
793	1479702.0	7.192214	56.04962:19718 57.03365:6211 57.07018:1468 74.0601:30822 74.07848:5139 74.09641:415535 74.31316:1523	[M+H]+	74.09636	793
794	202146.75	7.192214		[M+H]+	186.0239	794
795	445532.3125	7.192214	57.03364:5623202 58.06532:2172904 59.07328:489065 60.08092:14426654 61.08716:2706964 67.09197:424154 71.49432:346914 80.25394:428793 83.79249:380124 84.08064:3508639 85.02835:160594816 89.11581:396985 112.59689:408729 129.07846:577851 139.55:399312 144.10184:3465697 148.0683:13758060 161.39824:476490 207.14175:59354696	[M+H]+	207.0891	795
796	3957215.5	7.192214		[M+H]+	209.1457	796
797	2136743.0	7.192214	52.9831:1136 68.58865:1218 70.35378:1209 74.13392:1278 74.36589:1645 98.08648:1255 130.22058:1328 134.76082:1376 160.85667:1285 186.02414:9496 190.52966:1507 245.09796:4323	[M+H]+	245.0974	797
798	201350.4375	7.192214		[M+H]+	246.101	798
799	150522.0	7.192214		[M+H]+	247.0953	799
800	1836610.125	7.201796	57.0337:27101 66.11537:3862 68.12946:4779 84.91121:2967 85.0284:217398 85.07595:2460 85.13202:1944	[M+H]+	85.0283	800
801	216020.5	7.201796		[M+H]+	102.0916	801
802	300178.25	7.201796		[M+H]+	144.1018	802
803	167067.875	7.201796		[M+H]+	148.0683	803
804	6592163.5	7.201796	56.37058:2443 57.03366:42896 58.06532:25465 59.06041:3234 59.07341:4209 60.08091:156495 61.08721:21946 66.03388:9078 67.9017:2464 72.55362:2391 83.0603:9026 84.08076:30109 85.02835:1550258 86.03494:2952 103.83108:2644 107.0601:5937 122.92453:11776 124.08691:10863 124.58839:2447 129.07773:3243 144.10185:32727 147.06197:95937 148.06874:22758 148.08665:11987 165.11345:6740 189.07297:4085 206.13542:384268	[M+H]+	206.1357	804
805	150283.0625	7.201796		[M+H]+	206.307	805
806	337880704.0	7.201796	57.03359:1848060 58.06546:664559 60.07771:360053 60.08093:4480216 61.0872:1260034 62.67505:279225 67.48283:223776 84.08077:684927 85.02837:53758760 95.73344:245391 109.34738:198890 112.79123:290306 118.43451:255135 144.10249:1223252 148.06834:4490894 169.49425:250119 207.14182:20643182	[M+H]+	207.1414	806
807	105574.0	7.201796		[M+H]+	207.2525	807
808	157389.3125	7.201796		[M+H]+	207.9809	808
809	36240764.0	7.201796		[M+H]+	208.1449	809
810	385261.5	7.201796	53.24296:1276 57.03365:1657 58.06522:2331 59.05627:1250 60.08088:12046 61.08416:6015 61.08731:3177 62.09037:1442 80.59579:1305 85.02837:54963 85.08384:2046 86.03154:48801 87.03252:44779 88.03583:34769 123.47765:1352 150.07262:5420 151.07549:9921 210.14963:87200	[M+H]+	210.1483	810
811	858845.0625	7.233435	55.18863:1407 56.18236:1299 58.06524:2014 60.07785:16926 61.0841:102022 62.09193:67366 62.09562:2727 64.62438:1300 74.07843:1998 95.04921:1785 95.88638:1406 104.05724:2066 106.86079:1259 121.08446:5634 121.10504:228275	[M+H]+	121.105	811
812	466258.5625	7.243593	51.07159:1274 68.049:1344 70.06496:2123 112.89529:3907 113.07062:1527 113.10736:9820 113.16315:2175	[M+H]+	112.8957	812
813	1505658.5	7.253809	53.00243:11535 53.99765:2272 62.55456:1132 69.04478:23194 69.06973:5073 69.13725:1962	[M+H]+	69.06989	813
814	47543172.0	7.253809	51.24388:63948 53.00254:100767 56.04971:499626 57.05447:92789 57.05748:1009998 58.06527:238354 61.28212:56351 63.97776:64857 69.06993:1853051 71.073:58531 74.45858:55634 86.09637:1953262	[M+H]+	86.09631	814
815	3066539.5	7.253809		[M+H]+	87.09968	815
816	140016.375	7.253809		[M+H]+	131.6772	816
817	129276944.0	7.253809	53.12619:49570 69.06996:360054 84.44518:63798 86.09641:2205674 110.08407:54066	[M+H]+	132.1017	817
818	135696.8125	7.253809		[M+H]+	132.5282	818
819	9364950.0	7.253809	59.39434:7283 69.06992:39223 70.07327:101489 77.61865:7557 86.09641:145190 87.09347:39389 87.09966:617454 100.10185:7152 130.30812:6370	[M+H]+	133.105	819
820	729525.75	7.253809		[M+H]+	134.1059	820
821	192314.6875	7.253809		[M+H]+	269.9823	821
822	272341.0625	7.268212	51.43649:1289 53.13382:1298 57.30997:1704 60.27299:1320 66.08571:1342 66.33585:1560 82.02864:2692 94.06518:2442 95.04981:1884 103.0539:7657 104.04934:11346 113.3656:1295 115.05419:1467 130.06506:55954 132.04428:40238 132.05508:3020 157.07603:11992 158.05994:38942 175.08629:64177 204.06532:3098 221.06818:1619 221.09184:32369	[M+H]+	221.0919	822
823	169530.1875	7.268212		[M+H]+	232.0265	823
824	122074.8125	7.314582		[M+H]+	95.06023	824
825	8901063.0	7.314582	52.83393:3507 53.00249:5289 54.03407:8531 55.27197:2151 67.04169:20742 68.04955:243859 74.09218:2263 77.56434:2325 95.06035:1327806 101.53272:2130 107.06035:13010 125.07087:45601 189.11259:3057 203.14252:3541 219.12389:544547	[M+H]+	219.1237	825
826	1160255.25	7.314582		[M+H]+	220.127	826
827	171751.1875	7.354134		[M+H]+	181.0971	827
828	197771.1875	7.39276		[M+H]+	192.0767	828
829	2156223.25	7.430639	53.03867:3538 54.03402:3226 66.03381:1564 67.04182:2010 68.04939:8860 70.06525:1538 72.0443:3001 78.03365:3317 80.04941:13913 82.05244:1805 82.06499:5164 82.1843:1433 92.04972:3214 93.0572:2803 94.06479:7055 95.06031:21315 96.04424:3662 96.06776:3680 97.0395:3440 105.04459:3208 107.06049:17086 108.06232:1306 108.06841:13458 109.03889:1893 109.07598:12069 110.04728:3228 110.05978:4952 119.06007:4381 120.06808:18231 121.07593:15834 123.05521:67838 124.06293:6803 125.07079:8951 126.07834:8656 135.05524:37269 136.06303:16750 137.07072:11538 139.08627:6291 143.49748:1761 149.07103:17387 152.1557:1408 152.31923:1526 153.0656:20438 153.10228:4469 154.07358:43522 155.08144:40587 167.08147:18797 168.08881:4050 169.09682:4449 170.1053:8767 171.11276:4516 181.09711:5755 185.09198:38682 193.09822:2544 198.09979:34988 199.10767:106253 210.54071:1496 211.10751:8902 213.86319:1452 229.11812:602944	[M+H]+	229.1182	829
830	241354.3125	7.430639		[M+H]+	230.1215	830
